atlas_id	created_at	provider	west	south	east	north
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.308889471121	27.715387894676	85.318363033043	27.721257440148
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.318363033043	27.715387894676	85.327836594965	27.721257440148
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.3278473238	27.715387894676	85.337320885722	27.721257440148
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.337320885722	27.715387894676	85.346794447645	27.721257440148
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.34680517648	27.715387894676	85.356278738402	27.721257440148
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.280458056519	27.709793486928	85.289931618441	27.715663333486
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.289931618441	27.709793486928	85.299405180363	27.715663333486
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.299415909199	27.709793486928	85.308889471121	27.715663333486
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.308889471121	27.709793486928	85.318363033043	27.715663333486
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.318363033043	27.709793486928	85.327836594965	27.715663333486
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.3278473238	27.709793486928	85.337320885722	27.715663333486
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.337320885722	27.709793486928	85.346794447645	27.715663333486
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.34680517648	27.709793486928	85.356278738402	27.715663333486
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.280458056519	27.704208291139	85.289931618441	27.710078438231
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.289931618441	27.704208291139	85.299405180363	27.710078438231
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.299415909199	27.704208291139	85.308889471121	27.710078438231
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.308889471121	27.704208291139	85.318363033043	27.710078438231
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.318363033043	27.704208291139	85.327836594965	27.710078438231
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.3278473238	27.704208291139	85.337320885722	27.710078438231
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.337320885722	27.704208291139	85.346794447645	27.710078438231
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.34680517648	27.704208291139	85.356278738402	27.710078438231
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.280458056519	27.698613310081	85.289931618441	27.704483758178
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.289931618441	27.698613310081	85.299405180363	27.704483758178
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.299415909199	27.698613310081	85.308889471121	27.704483758178
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.308889471121	27.698613310081	85.318363033043	27.704483758178
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.318363033043	27.698613310081	85.327836594965	27.704483758178
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.3278473238	27.698613310081	85.337320885722	27.704483758178
3406	2013-09-22 23:00:22	http://tile.openstreetmap.org/{Z}/{X}/{Y}.png	85.337320885722	27.698613310081	85.346794447645	27.704483758178
